des(0,457,198)
(167,"t1",177)
(168,"t9",82)
(168,"t4",105)
(168,"t2",180)
(168,"t7",181)
(169,"t18",82)
(169,"t1",144)
(169,"t3",182)
(170,"t1",143)
(170,"t5",182)
(171,"t4",58)
(171,"t0",180)
(172,"t7",183)
(173,"t0",99)
(174,"t1",107)
(175,"t16",184)
(175,"t7",185)
(176,"t0",154)
(177,"t2",74)
(177,"t7",186)
(178,"t9",101)
(178,"t2",133)
(178,"t4",186)
(179,"t3",185)
(179,"t17",187)
(180,"t4",82)
(180,"t7",188)
(181,"t9",108)
(181,"t4",128)
(181,"t2",188)
(182,"t1",154)
(183,"t19",189)
(184,"t7",190)
(185,"t16",190)
(186,"t2",101)
(187,"t0",57)
(187,"t16",191)
(188,"t4",108)
(189,"t0",140)
(189,"t2",187)
(190,"t19",192)
(191,"t0",84)
(192,"t0",193)
(192,"t2",194)
(193,"t2",195)
(193,"t7",196)
(194,"t0",195)
(195,"t7",197)
(196,"t2",197)
