des(0,867,383)
(54,"P2_0",85)
(54,"P3_0",87)
(54,"P5_0",88)
(55,"P4_3",88)
(55,"P5_1",89)
(56,"P0_TAIL",36)
(56,"P5_3",90)
(57,"P1_1",91)
(57,"P5_3",92)
(58,"P2_1",93)
(58,"P5_3",94)
(59,"P3_1",95)
(59,"P5_3",96)
(60,"P4_1",97)
(60,"P5_3",98)
(61,"P5_TAIL",0)
(61,"P0_0",90)
(61,"P1_0",92)
(61,"P2_0",94)
(61,"P3_0",96)
(61,"P4_0",98)
(62,"P1_TAIL",1)
(62,"P0_TAIL",38)
(63,"P1_TAIL",3)
(63,"P2_1",99)
(64,"P1_TAIL",4)
(64,"P3_1",100)
(65,"P1_TAIL",5)
(65,"P4_1",101)
(66,"P1_TAIL",6)
(66,"P5_1",102)
(67,"P1_3",99)
(68,"P1_3",100)
(68,"P0_0",103)
(68,"P2_0",104)
(68,"P4_0",105)
(68,"P5_0",106)
(69,"P1_3",101)
(69,"P0_0",107)
(69,"P2_0",108)
(69,"P3_0",109)
(69,"P5_0",110)
(70,"P1_3",102)
(70,"P0_0",111)
(70,"P2_0",112)
(70,"P3_0",113)
(70,"P4_0",114)
(72,"P3_TAIL",1)
(72,"P0_TAIL",47)
(73,"P0_0",115)
(73,"P2_0",116)
(73,"P3_3",117)
(73,"P4_0",118)
(73,"P5_0",119)
(74,"P3_TAIL",2)
(74,"P1_1",117)
(75,"P3_3",120)
(76,"P3_TAIL",3)
(76,"P2_1",120)
(77,"P3_TAIL",5)
(77,"P4_1",121)
(78,"P3_TAIL",6)
(78,"P5_1",122)
(79,"P3_3",121)
(79,"P0_0",123)
(79,"P1_0",124)
(79,"P2_0",125)
(79,"P5_0",126)
(80,"P3_3",122)
(80,"P0_0",127)
(80,"P1_0",128)
(80,"P2_0",129)
(80,"P4_0",130)
(81,"P4_TAIL",1)
(81,"P0_TAIL",54)
(82,"P0_0",131)
(82,"P2_0",132)
(82,"P3_0",133)
(82,"P4_3",134)
(82,"P5_0",135)
(83,"P4_TAIL",2)
(83,"P1_1",134)
(84,"P4_3",136)
(85,"P4_TAIL",3)
(85,"P2_1",136)
(86,"P0_0",137)
(86,"P1_0",138)
(86,"P2_0",139)
(86,"P4_3",140)
(86,"P5_0",141)
(87,"P4_TAIL",4)
(87,"P3_1",140)
(88,"P4_TAIL",6)
(88,"P5_1",142)
(89,"P4_3",142)
(89,"P0_0",143)
(89,"P1_0",144)
(89,"P2_0",145)
(89,"P3_0",146)
(90,"P5_TAIL",1)
(90,"P0_TAIL",61)
(91,"P0_0",147)
(91,"P2_0",148)
(91,"P3_0",149)
(91,"P4_0",150)
(91,"P5_3",151)
(92,"P5_TAIL",2)
(92,"P1_1",151)
(93,"P5_3",152)
(94,"P5_TAIL",3)
(94,"P2_1",152)
(95,"P0_0",153)
(95,"P1_0",154)
(95,"P2_0",155)
(95,"P4_0",156)
(95,"P5_3",157)
(96,"P5_TAIL",4)
(96,"P3_1",157)
(97,"P0_0",158)
(97,"P1_0",159)
(97,"P2_0",160)
(97,"P3_0",161)
(97,"P5_3",162)
(98,"P5_TAIL",5)
(98,"P4_1",162)
(99,"P1_TAIL",8)
(99,"P2_2",163)
(100,"P1_TAIL",9)
(100,"P0_0",164)
(100,"P2_0",165)
(100,"P3_2",166)
(100,"P4_0",167)
(100,"P5_0",168)
(101,"P1_TAIL",10)
(101,"P0_0",169)
(101,"P2_0",170)
(101,"P3_0",171)
(101,"P4_2",172)
(101,"P5_0",173)
(102,"P1_TAIL",11)
(102,"P0_0",174)
(102,"P2_0",175)
(102,"P3_0",176)
(102,"P4_0",177)
(102,"P5_2",178)
(103,"P0_TAIL",68)
(103,"P1_3",164)
(104,"P1_3",165)
(105,"P1_3",167)
(106,"P1_3",168)
(107,"P0_TAIL",69)
(107,"P1_3",169)
(108,"P1_3",170)
(109,"P1_3",171)
(110,"P1_3",173)
(111,"P0_TAIL",70)
(111,"P1_3",174)
(112,"P1_3",175)
(113,"P1_3",176)
(114,"P1_3",177)
(115,"P0_TAIL",73)
(115,"P3_3",179)
(116,"P3_3",180)
(117,"P3_TAIL",7)
(117,"P0_0",179)
(117,"P2_0",180)
(117,"P1_2",181)
(117,"P4_0",182)
(117,"P5_0",183)
(118,"P3_3",182)
(119,"P3_3",183)
(120,"P3_TAIL",8)
(120,"P2_2",184)
(121,"P3_TAIL",10)
(121,"P0_0",185)
(121,"P1_0",186)
(121,"P2_0",187)
(121,"P4_2",188)
(121,"P5_0",189)
(122,"P3_TAIL",11)
(122,"P0_0",190)
(122,"P1_0",191)
(122,"P2_0",192)
(122,"P4_0",193)
(122,"P5_2",194)
(123,"P0_TAIL",79)
(123,"P3_3",185)
(124,"P3_3",186)
(125,"P3_3",187)
(126,"P3_3",189)
(127,"P0_TAIL",80)
(127,"P3_3",190)
(128,"P3_3",191)
(129,"P3_3",192)
(130,"P3_3",193)
(131,"P0_TAIL",82)
(131,"P4_3",195)
(132,"P4_3",196)
(133,"P4_3",197)
(134,"P4_TAIL",7)
(134,"P0_0",195)
(134,"P2_0",196)
(134,"P3_0",197)
(134,"P1_2",198)
(134,"P5_0",199)
(135,"P4_3",199)
(136,"P4_TAIL",8)
(136,"P2_2",200)
(137,"P0_TAIL",86)
(137,"P4_3",201)
(138,"P4_3",202)
(139,"P4_3",203)
(140,"P4_TAIL",9)
(140,"P0_0",201)
(140,"P1_0",202)
(140,"P2_0",203)
(140,"P3_2",204)
(140,"P5_0",205)
(141,"P4_3",205)
(142,"P4_TAIL",11)
(142,"P0_0",206)
(142,"P1_0",207)
(142,"P2_0",208)
(142,"P3_0",209)
(142,"P5_2",210)
(143,"P0_TAIL",89)
(143,"P4_3",206)
(144,"P4_3",207)
(145,"P4_3",208)
(146,"P4_3",209)
(147,"P0_TAIL",91)
(147,"P5_3",211)
(148,"P5_3",212)
(149,"P5_3",213)
(150,"P5_3",214)
(151,"P5_TAIL",7)
(151,"P0_0",211)
(151,"P2_0",212)
(151,"P3_0",213)
(151,"P4_0",214)
(151,"P1_2",215)
(152,"P5_TAIL",8)
(152,"P2_2",216)
(153,"P0_TAIL",95)
(153,"P5_3",217)
(154,"P5_3",218)
(155,"P5_3",219)
(156,"P5_3",220)
(157,"P5_TAIL",9)
(157,"P0_0",217)
(157,"P1_0",218)
(157,"P2_0",219)
(157,"P4_0",220)
(157,"P3_2",221)
(158,"P0_TAIL",97)
(158,"P5_3",222)
(159,"P5_3",223)
(160,"P5_3",224)
(161,"P5_3",225)
(162,"P5_TAIL",10)
(162,"P0_0",222)
(162,"P1_0",223)
(162,"P2_0",224)
(162,"P3_0",225)
(162,"P4_2",226)
(163,"P1_TAIL",18)
(164,"P1_TAIL",19)
(164,"P0_TAIL",100)
(164,"P3_2",227)
(165,"P1_TAIL",21)
(165,"P3_2",228)
(166,"P1_TAIL",22)
(166,"P0_0",227)
(166,"P2_0",228)
(166,"P4_0",229)
(166,"P5_0",230)
(167,"P1_TAIL",23)
(167,"P3_2",229)
(168,"P1_TAIL",24)
(168,"P3_2",230)
(169,"P1_TAIL",25)
(169,"P0_TAIL",101)
(169,"P4_2",231)
(170,"P1_TAIL",27)
(170,"P4_2",232)
(171,"P1_TAIL",28)
(171,"P4_2",233)
(172,"P1_TAIL",29)
(172,"P0_0",231)
(172,"P2_0",232)
(172,"P3_0",233)
(172,"P5_0",234)
(173,"P1_TAIL",30)
(173,"P4_2",234)
(174,"P1_TAIL",31)
(174,"P0_TAIL",102)
(174,"P5_2",235)
(175,"P1_TAIL",33)
(175,"P5_2",236)
(176,"P1_TAIL",34)
(176,"P5_2",237)
(177,"P1_TAIL",35)
(177,"P5_2",238)
(178,"P1_TAIL",36)
(178,"P0_0",235)
(178,"P2_0",236)
(178,"P3_0",237)
(178,"P4_0",238)
(179,"P3_TAIL",12)
(179,"P0_TAIL",117)
(179,"P1_2",239)
(180,"P3_TAIL",14)
(180,"P1_2",240)
(181,"P3_TAIL",13)
(181,"P0_0",239)
(181,"P2_0",240)
(181,"P4_0",241)
(181,"P5_0",242)
(182,"P3_TAIL",16)
(182,"P1_2",241)
(183,"P3_TAIL",17)
(183,"P1_2",242)
(184,"P3_TAIL",18)
(185,"P3_TAIL",25)
(185,"P0_TAIL",121)
(185,"P4_2",243)
(186,"P3_TAIL",26)
(186,"P4_2",244)
(187,"P3_TAIL",27)
(187,"P4_2",245)
(188,"P3_TAIL",29)
(188,"P0_0",243)
(188,"P1_0",244)
(188,"P2_0",245)
(188,"P5_0",246)
(189,"P3_TAIL",30)
(189,"P4_2",246)
(190,"P3_TAIL",31)
(190,"P0_TAIL",122)
(190,"P5_2",247)
(191,"P3_TAIL",32)
(191,"P5_2",248)
(192,"P3_TAIL",33)
(192,"P5_2",249)
(193,"P3_TAIL",35)
(193,"P5_2",250)
(194,"P3_TAIL",36)
(194,"P0_0",247)
(194,"P1_0",248)
(194,"P2_0",249)
(194,"P4_0",250)
(195,"P4_TAIL",12)
(195,"P0_TAIL",134)
(195,"P1_2",251)
(196,"P4_TAIL",14)
(196,"P1_2",252)
(197,"P4_TAIL",15)
(197,"P1_2",253)
(198,"P4_TAIL",13)
(198,"P0_0",251)
(198,"P2_0",252)
(198,"P3_0",253)
(198,"P5_0",254)
(199,"P4_TAIL",17)
(199,"P1_2",254)
(200,"P4_TAIL",18)
(201,"P4_TAIL",19)
(201,"P0_TAIL",140)
(201,"P3_2",255)
(202,"P4_TAIL",20)
(202,"P3_2",256)
(203,"P4_TAIL",21)
(203,"P3_2",257)
(204,"P4_TAIL",22)
(204,"P0_0",255)
(204,"P1_0",256)
(204,"P2_0",257)
(204,"P5_0",258)
(205,"P4_TAIL",24)
(205,"P3_2",258)
(206,"P4_TAIL",31)
(206,"P0_TAIL",142)
(206,"P5_2",259)
(207,"P4_TAIL",32)
(207,"P5_2",260)
(208,"P4_TAIL",33)
(208,"P5_2",261)
(209,"P4_TAIL",34)
(209,"P5_2",262)
(210,"P4_TAIL",36)
(210,"P0_0",259)
(210,"P1_0",260)
(210,"P2_0",261)
(210,"P3_0",262)
(211,"P5_TAIL",12)
(211,"P0_TAIL",151)
(211,"P1_2",263)
(212,"P5_TAIL",14)
(212,"P1_2",264)
(213,"P5_TAIL",15)
(213,"P1_2",265)
(214,"P5_TAIL",16)
(214,"P1_2",266)
(215,"P5_TAIL",13)
(215,"P0_0",263)
(215,"P2_0",264)
(215,"P3_0",265)
(215,"P4_0",266)
(216,"P5_TAIL",18)
(217,"P5_TAIL",19)
(217,"P0_TAIL",157)
(217,"P3_2",267)
(218,"P5_TAIL",20)
(218,"P3_2",268)
(219,"P5_TAIL",21)
(219,"P3_2",269)
(220,"P5_TAIL",23)
(220,"P3_2",270)
(221,"P5_TAIL",22)
(221,"P0_0",267)
(221,"P1_0",268)
(221,"P2_0",269)
(221,"P4_0",270)
(222,"P5_TAIL",25)
(222,"P0_TAIL",162)
(222,"P4_2",271)
(223,"P5_TAIL",26)
(223,"P4_2",272)
(224,"P5_TAIL",27)
(224,"P4_2",273)
(225,"P5_TAIL",28)
(225,"P4_2",274)
(226,"P5_TAIL",29)
(226,"P0_0",271)
(226,"P1_0",272)
(226,"P2_0",273)
(226,"P3_0",274)
(227,"P1_TAIL",44)
(227,"P0_TAIL",166)
(228,"P1_TAIL",46)
(228,"P2_1",275)
(229,"P1_TAIL",48)
(229,"P4_1",276)
(230,"P1_TAIL",49)
(230,"P5_1",277)
(231,"P1_TAIL",50)
(231,"P0_TAIL",172)
(232,"P1_TAIL",52)
(232,"P2_1",278)
(233,"P1_TAIL",53)
(233,"P3_1",279)
(234,"P1_TAIL",55)
(234,"P5_1",280)
(235,"P1_TAIL",56)
(235,"P0_TAIL",178)
(236,"P1_TAIL",58)
(236,"P2_1",281)
(237,"P1_TAIL",59)
(237,"P3_1",282)
(238,"P1_TAIL",60)
(238,"P4_1",283)
(239,"P3_TAIL",37)
(239,"P0_TAIL",181)
(240,"P3_TAIL",39)
(240,"P2_1",284)
(241,"P3_TAIL",41)
(241,"P4_1",285)
(242,"P3_TAIL",42)
(242,"P5_1",286)
(243,"P3_TAIL",50)
(243,"P0_TAIL",188)
(244,"P3_TAIL",51)
(244,"P1_1",287)
(245,"P3_TAIL",52)
(245,"P2_1",288)
(246,"P3_TAIL",55)
(246,"P5_1",289)
(247,"P3_TAIL",56)
(247,"P0_TAIL",194)
(248,"P3_TAIL",57)
(248,"P1_1",290)
(249,"P3_TAIL",58)
(249,"P2_1",291)
(250,"P3_TAIL",60)
(250,"P4_1",292)
(251,"P4_TAIL",37)
(251,"P0_TAIL",198)
(252,"P4_TAIL",39)
(252,"P2_1",293)
(253,"P4_TAIL",40)
(253,"P3_1",294)
(254,"P4_TAIL",42)
(254,"P5_1",295)
(255,"P4_TAIL",44)
(255,"P0_TAIL",204)
(256,"P4_TAIL",45)
(256,"P1_1",296)
(257,"P4_TAIL",46)
(257,"P2_1",297)
(258,"P4_TAIL",49)
(258,"P5_1",298)
(259,"P4_TAIL",56)
(259,"P0_TAIL",210)
(260,"P4_TAIL",57)
(260,"P1_1",299)
(261,"P4_TAIL",58)
(261,"P2_1",300)
(262,"P4_TAIL",59)
(262,"P3_1",301)
(263,"P5_TAIL",37)
(263,"P0_TAIL",215)
(264,"P5_TAIL",39)
(264,"P2_1",302)
(265,"P5_TAIL",40)
(265,"P3_1",303)
(266,"P5_TAIL",41)
(266,"P4_1",304)
(267,"P5_TAIL",44)
(267,"P0_TAIL",221)
(268,"P5_TAIL",45)
(268,"P1_1",305)
(269,"P5_TAIL",46)
(269,"P2_1",306)
(270,"P5_TAIL",48)
(270,"P4_1",307)
(271,"P5_TAIL",50)
(271,"P0_TAIL",226)
(272,"P5_TAIL",51)
(272,"P1_1",308)
(273,"P5_TAIL",52)
(273,"P2_1",309)
(274,"P5_TAIL",53)
(274,"P3_1",310)
(275,"P1_TAIL",75)
(276,"P1_TAIL",79)
(276,"P0_0",311)
(276,"P2_0",312)
(276,"P5_0",313)
(277,"P1_TAIL",80)
(277,"P0_0",314)
(277,"P2_0",315)
(277,"P4_0",316)
(278,"P1_TAIL",84)
(279,"P1_TAIL",86)
(279,"P0_0",317)
(279,"P2_0",318)
(279,"P5_0",319)
(280,"P1_TAIL",89)
(280,"P0_0",320)
(280,"P2_0",321)
(280,"P3_0",322)
(281,"P1_TAIL",93)
(282,"P1_TAIL",95)
(282,"P0_0",323)
(282,"P2_0",324)
(282,"P4_0",325)
(283,"P1_TAIL",97)
(283,"P0_0",326)
(283,"P2_0",327)
(283,"P3_0",328)
(284,"P3_TAIL",67)
(285,"P3_TAIL",69)
(285,"P0_0",329)
(285,"P2_0",330)
(285,"P5_0",331)
(286,"P3_TAIL",70)
(286,"P0_0",332)
(286,"P2_0",333)
(286,"P4_0",334)
(287,"P3_TAIL",82)
(287,"P0_0",335)
(287,"P2_0",336)
(287,"P5_0",337)
(288,"P3_TAIL",84)
(289,"P3_TAIL",89)
(289,"P0_0",338)
(289,"P1_0",339)
(289,"P2_0",340)
(290,"P3_TAIL",91)
(290,"P0_0",341)
(290,"P2_0",342)
(290,"P4_0",343)
(291,"P3_TAIL",93)
(292,"P3_TAIL",97)
(292,"P0_0",344)
(292,"P1_0",345)
(292,"P2_0",346)
(293,"P4_TAIL",67)
(294,"P4_TAIL",68)
(294,"P0_0",347)
(294,"P2_0",348)
(294,"P5_0",349)
(295,"P4_TAIL",70)
(295,"P0_0",350)
(295,"P2_0",351)
(295,"P3_0",352)
(296,"P4_TAIL",73)
(296,"P0_0",353)
(296,"P2_0",354)
(296,"P5_0",355)
(297,"P4_TAIL",75)
(298,"P4_TAIL",80)
(298,"P0_0",356)
(298,"P1_0",357)
(298,"P2_0",358)
(299,"P4_TAIL",91)
(299,"P0_0",359)
(299,"P2_0",360)
(299,"P3_0",361)
(300,"P4_TAIL",93)
(301,"P4_TAIL",95)
(301,"P0_0",362)
(301,"P1_0",363)
(301,"P2_0",364)
(302,"P5_TAIL",67)
(303,"P5_TAIL",68)
(303,"P0_0",365)
(303,"P2_0",366)
(303,"P4_0",367)
(304,"P5_TAIL",69)
(304,"P0_0",368)
(304,"P2_0",369)
(304,"P3_0",370)
(305,"P5_TAIL",73)
(305,"P0_0",371)
(305,"P2_0",372)
(305,"P4_0",373)
(306,"P5_TAIL",75)
(307,"P5_TAIL",79)
(307,"P0_0",374)
(307,"P1_0",375)
(307,"P2_0",376)
(308,"P5_TAIL",82)
(308,"P0_0",377)
(308,"P2_0",378)
(308,"P3_0",379)
(309,"P5_TAIL",84)
(310,"P5_TAIL",86)
(310,"P0_0",380)
(310,"P1_0",381)
(310,"P2_0",382)
(311,"P1_TAIL",123)
(311,"P0_TAIL",276)
(312,"P1_TAIL",125)
(313,"P1_TAIL",126)
(314,"P1_TAIL",127)
(314,"P0_TAIL",277)
(315,"P1_TAIL",129)
(316,"P1_TAIL",130)
(317,"P1_TAIL",137)
(317,"P0_TAIL",279)
(318,"P1_TAIL",139)
(319,"P1_TAIL",141)
(320,"P1_TAIL",143)
(320,"P0_TAIL",280)
(321,"P1_TAIL",145)
(322,"P1_TAIL",146)
(323,"P1_TAIL",153)
(323,"P0_TAIL",282)
(324,"P1_TAIL",155)
(325,"P1_TAIL",156)
(326,"P1_TAIL",158)
(326,"P0_TAIL",283)
(327,"P1_TAIL",160)
(328,"P1_TAIL",161)
(329,"P3_TAIL",107)
(329,"P0_TAIL",285)
(330,"P3_TAIL",108)
(331,"P3_TAIL",110)
(332,"P3_TAIL",111)
(332,"P0_TAIL",286)
(333,"P3_TAIL",112)
(334,"P3_TAIL",114)
(335,"P3_TAIL",131)
(335,"P0_TAIL",287)
(336,"P3_TAIL",132)
(337,"P3_TAIL",135)
(338,"P3_TAIL",143)
(338,"P0_TAIL",289)
(339,"P3_TAIL",144)
(340,"P3_TAIL",145)
(341,"P3_TAIL",147)
(341,"P0_TAIL",290)
(342,"P3_TAIL",148)
(343,"P3_TAIL",150)
(344,"P3_TAIL",158)
(344,"P0_TAIL",292)
(345,"P3_TAIL",159)
(346,"P3_TAIL",160)
(347,"P4_TAIL",103)
(347,"P0_TAIL",294)
(348,"P4_TAIL",104)
(349,"P4_TAIL",106)
(350,"P4_TAIL",111)
(350,"P0_TAIL",295)
(351,"P4_TAIL",112)
(352,"P4_TAIL",113)
(353,"P4_TAIL",115)
(353,"P0_TAIL",296)
(354,"P4_TAIL",116)
(355,"P4_TAIL",119)
(356,"P4_TAIL",127)
(356,"P0_TAIL",298)
(357,"P4_TAIL",128)
(358,"P4_TAIL",129)
(359,"P4_TAIL",147)
(359,"P0_TAIL",299)
(360,"P4_TAIL",148)
(361,"P4_TAIL",149)
(362,"P4_TAIL",153)
(362,"P0_TAIL",301)
(363,"P4_TAIL",154)
(364,"P4_TAIL",155)
(365,"P5_TAIL",103)
(365,"P0_TAIL",303)
(366,"P5_TAIL",104)
(367,"P5_TAIL",105)
(368,"P5_TAIL",107)
(368,"P0_TAIL",304)
(369,"P5_TAIL",108)
(370,"P5_TAIL",109)
(371,"P5_TAIL",115)
(371,"P0_TAIL",305)
(372,"P5_TAIL",116)
(373,"P5_TAIL",118)
(374,"P5_TAIL",123)
(374,"P0_TAIL",307)
(375,"P5_TAIL",124)
(376,"P5_TAIL",125)
(377,"P5_TAIL",131)
(377,"P0_TAIL",308)
(378,"P5_TAIL",132)
(379,"P5_TAIL",133)
(380,"P5_TAIL",137)
(380,"P0_TAIL",310)
(381,"P5_TAIL",138)
(382,"P5_TAIL",139)
