des(0,1646,563)
(29,"t2",60)
(30,"t11",42)
(30,"t13",56)
(30,"t3",60)
(30,"t5",61)
(31,"t1",48)
(31,"t13",57)
(31,"t5",62)
(32,"t4",26)
(32,"t1",49)
(32,"t2",63)
(32,"t9",64)
(33,"t13",63)
(33,"t5",65)
(33,"t9",66)
(34,"t4",29)
(34,"t1",50)
(34,"t13",64)
(34,"t2",66)
(35,"t11",45)
(35,"t10",61)
(35,"t12",65)
(35,"t9",67)
(36,"t11",46)
(36,"t12",66)
(36,"t5",67)
(36,"t4",68)
(37,"t12",28)
(37,"t1",51)
(37,"t10",62)
(37,"t9",69)
(38,"t12",29)
(38,"t1",52)
(38,"t2",68)
(38,"t5",69)
(39,"t11",59)
(39,"t1",67)
(39,"t2",70)
(40,"t11",60)
(40,"t5",70)
(41,"t13",71)
(41,"t3",72)
(42,"t13",72)
(42,"t3",73)
(42,"t5",74)
(43,"t10",72)
(43,"t5",75)
(43,"t6",76)
(43,"t9",77)
(44,"t3",77)
(44,"t12",78)
(44,"t4",79)
(45,"t10",74)
(45,"t13",75)
(45,"t14",80)
(45,"t9",81)
(46,"t13",77)
(46,"t5",81)
(46,"t12",82)
(46,"t4",83)
(47,"t4",42)
(47,"t13",78)
(47,"t3",82)
(48,"t12",42)
(48,"t13",79)
(48,"t3",83)
(48,"t5",84)
(49,"t4",43)
(49,"t10",78)
(49,"t9",85)
(50,"t4",46)
(50,"t13",85)
(50,"t12",86)
(51,"t12",45)
(51,"t10",84)
(51,"t9",87)
(52,"t12",46)
(52,"t5",87)
(52,"t4",88)
(53,"t1",75)
(53,"t16",89)
(53,"t8",90)
(53,"t9",91)
(54,"t1",76)
(54,"t15",92)
(54,"t9",93)
(55,"t1",77)
(55,"t5",91)
(55,"t6",93)
(55,"t2",94)
(56,"t11",72)
(56,"t3",94)
(56,"t5",95)
(56,"t6",96)
(57,"t1",79)
(57,"t5",97)
(57,"t6",98)
(58,"t7",0)
(58,"t1",80)
(58,"t9",99)
(59,"t1",81)
(59,"t13",91)
(59,"t14",99)
(59,"t2",100)
(60,"t11",73)
(60,"t13",94)
(60,"t5",100)
(61,"t11",74)
(61,"t13",95)
(61,"t3",100)
(61,"t14",101)
(62,"t1",84)
(62,"t13",97)
(62,"t14",102)
(63,"t5",103)
(63,"t6",104)
(63,"t9",105)
(64,"t4",55)
(64,"t1",85)
(64,"t2",105)
(65,"t13",103)
(65,"t14",106)
(65,"t9",107)
(66,"t4",60)
(66,"t11",82)
(66,"t13",105)
(66,"t5",107)
(67,"t11",81)
(67,"t12",107)
(67,"t4",108)
(68,"t12",60)
(68,"t11",83)
(68,"t5",108)
(69,"t12",59)
(69,"t1",87)
(69,"t2",108)
(70,"t11",100)
(70,"t5",109)
(71,"t3",110)
(72,"t13",110)
(72,"t3",111)
(72,"t5",112)
(72,"t6",113)
(73,"t13",111)
(73,"t5",114)
(74,"t13",112)
(74,"t3",114)
(74,"t14",115)
(75,"t10",112)
(75,"t16",116)
(75,"t8",117)
(75,"t9",118)
(76,"t10",113)
(76,"t15",119)
(76,"t9",120)
(77,"t5",118)
(77,"t6",120)
(77,"t12",121)
(77,"t4",122)
(78,"t4",72)
(78,"t3",121)
(78,"t13",123)
(79,"t12",72)
(79,"t3",122)
(79,"t5",124)
(79,"t6",125)
(80,"t7",1)
(80,"t10",115)
(80,"t9",126)
(81,"t13",118)
(81,"t14",126)
(81,"t12",127)
(81,"t4",128)
(82,"t4",73)
(82,"t13",121)
(82,"t5",127)
(83,"t12",73)
(83,"t13",122)
(83,"t5",128)
(84,"t12",74)
(84,"t13",124)
(84,"t3",128)
(84,"t14",129)
(85,"t4",77)
(85,"t12",130)
(86,"t4",82)
(86,"t13",130)
(87,"t12",81)
(87,"t4",131)
(88,"t12",83)
(88,"t5",131)
(89,"t8",0)
(89,"t1",116)
(89,"t9",132)
(90,"t16",0)
(90,"t1",117)
(90,"t9",133)
(91,"t1",118)
(91,"t16",132)
(91,"t8",133)
(91,"t2",134)
(92,"t1",119)
(92,"t9",135)
(93,"t1",120)
(93,"t15",135)
(93,"t2",136)
(94,"t11",111)
(94,"t5",134)
(94,"t6",136)
(95,"t11",112)
(95,"t3",134)
(95,"t16",137)
(95,"t8",138)
(96,"t11",113)
(96,"t3",136)
(96,"t15",139)
(97,"t1",124)
(97,"t16",140)
(97,"t8",141)
(98,"t1",125)
(98,"t15",142)
(99,"t7",2)
(99,"t1",126)
(99,"t2",143)
(99,"t9",144)
(100,"t11",114)
(100,"t13",134)
(100,"t14",143)
(100,"t5",145)
(101,"t11",115)
(101,"t3",143)
(101,"t7",146)
(101,"t9",147)
(102,"t1",129)
(102,"t7",148)
(102,"t9",149)
(103,"t16",150)
(103,"t8",151)
(103,"t9",152)
(104,"t15",153)
(104,"t9",154)
(105,"t4",94)
(105,"t11",121)
(105,"t5",152)
(105,"t6",154)
(106,"t7",155)
(106,"t9",156)
(107,"t4",100)
(107,"t11",127)
(107,"t13",152)
(107,"t14",156)
(108,"t12",100)
(108,"t11",128)
(108,"t5",157)
(109,"t11",145)
(110,"t3",158)
(110,"t5",159)
(110,"t6",160)
(111,"t13",158)
(111,"t5",161)
(111,"t6",162)
(112,"t13",159)
(112,"t3",161)
(112,"t14",163)
(112,"t16",164)
(112,"t8",165)
(113,"t13",160)
(113,"t3",162)
(113,"t15",166)
(114,"t13",161)
(114,"t14",167)
(114,"t5",168)
(115,"t7",4)
(115,"t13",163)
(115,"t3",167)
(115,"t9",169)
(116,"t8",1)
(116,"t10",164)
(116,"t9",170)
(117,"t16",1)
(117,"t10",165)
(117,"t1",171)
(117,"t9",172)
(118,"t16",170)
(118,"t8",172)
(118,"t12",173)
(118,"t4",174)
(119,"t10",166)
(119,"t9",175)
(120,"t15",175)
(120,"t12",176)
(120,"t4",177)
(121,"t4",111)
(121,"t5",173)
(121,"t6",176)
(121,"t13",178)
(122,"t12",111)
(122,"t5",174)
(122,"t6",177)
(123,"t4",110)
(123,"t3",178)
(124,"t12",112)
(124,"t3",174)
(124,"t16",179)
(124,"t8",180)
(125,"t12",113)
(125,"t3",177)
(125,"t15",181)
(126,"t7",5)
(126,"t10",169)
(126,"t12",182)
(126,"t4",183)
(126,"t9",184)
(127,"t4",114)
(127,"t13",173)
(127,"t14",182)
(128,"t12",114)
(128,"t13",174)
(128,"t14",183)
(128,"t5",185)
(129,"t12",115)
(129,"t3",183)
(129,"t10",186)
(129,"t7",187)
(129,"t9",188)
(130,"t4",121)
(130,"t13",189)
(131,"t12",128)
(131,"t5",190)
(132,"t8",2)
(132,"t1",170)
(132,"t2",191)
(132,"t9",192)
(133,"t16",2)
(133,"t1",172)
(133,"t2",193)
(134,"t11",161)
(134,"t16",191)
(134,"t8",193)
(134,"t5",194)
(134,"t6",195)
(135,"t1",175)
(135,"t2",196)
(135,"t9",197)
(136,"t11",162)
(136,"t5",195)
(136,"t15",196)
(137,"t8",146)
(137,"t11",164)
(137,"t3",191)
(137,"t9",198)
(138,"t16",146)
(138,"t11",165)
(138,"t3",193)
(138,"t1",199)
(139,"t11",166)
(139,"t3",196)
(139,"t9",200)
(140,"t8",148)
(140,"t1",179)
(140,"t9",201)
(141,"t16",148)
(141,"t1",180)
(142,"t1",181)
(142,"t9",202)
(143,"t7",6)
(143,"t11",167)
(143,"t5",203)
(143,"t9",204)
(144,"t7",7)
(144,"t1",184)
(144,"t2",204)
(145,"t11",168)
(145,"t13",194)
(145,"t14",203)
(146,"t11",4)
(146,"t3",6)
(146,"t1",205)
(146,"t9",206)
(147,"t11",169)
(147,"t3",204)
(147,"t7",206)
(147,"t4",207)
(148,"t1",187)
(148,"t9",208)
(149,"t1",188)
(149,"t2",207)
(149,"t7",208)
(150,"t8",155)
(150,"t9",209)
(151,"t16",155)
(151,"t1",210)
(151,"t9",211)
(152,"t4",134)
(152,"t11",173)
(152,"t16",209)
(152,"t8",211)
(153,"t9",212)
(154,"t4",136)
(154,"t11",176)
(154,"t15",212)
(155,"t1",213)
(155,"t9",214)
(156,"t4",143)
(156,"t11",182)
(156,"t7",214)
(156,"t9",215)
(157,"t12",145)
(157,"t11",185)
(158,"t5",216)
(158,"t6",217)
(159,"t3",216)
(159,"t16",218)
(159,"t8",219)
(160,"t3",217)
(160,"t15",220)
(161,"t13",216)
(161,"t14",221)
(161,"t16",222)
(161,"t5",223)
(161,"t6",224)
(161,"t8",225)
(162,"t13",217)
(162,"t5",224)
(162,"t15",226)
(163,"t7",10)
(163,"t3",221)
(163,"t8",227)
(163,"t9",228)
(164,"t8",4)
(164,"t13",218)
(164,"t3",222)
(164,"t9",229)
(165,"t16",4)
(165,"t13",219)
(165,"t3",225)
(165,"t14",227)
(165,"t1",230)
(166,"t13",220)
(166,"t3",226)
(166,"t9",231)
(167,"t7",11)
(167,"t13",221)
(167,"t5",232)
(167,"t9",233)
(168,"t13",223)
(168,"t14",232)
(169,"t7",12)
(169,"t13",228)
(169,"t3",233)
(169,"t4",234)
(170,"t8",5)
(170,"t10",229)
(170,"t12",235)
(170,"t4",236)
(170,"t9",237)
(171,"t16",3)
(171,"t10",230)
(171,"t9",238)
(172,"t16",5)
(172,"t1",238)
(172,"t12",239)
(172,"t2",240)
(172,"t4",241)
(173,"t4",161)
(173,"t16",235)
(173,"t8",239)
(173,"t13",242)
(173,"t14",243)
(174,"t12",161)
(174,"t16",236)
(174,"t8",241)
(174,"t5",244)
(174,"t6",245)
(175,"t10",231)
(175,"t12",246)
(175,"t4",247)
(175,"t9",248)
(176,"t4",162)
(176,"t15",246)
(176,"t13",249)
(177,"t12",162)
(177,"t5",245)
(177,"t15",247)
(178,"t4",158)
(178,"t5",242)
(178,"t6",249)
(179,"t12",164)
(179,"t8",187)
(179,"t3",236)
(179,"t10",250)
(179,"t9",251)
(180,"t12",165)
(180,"t16",187)
(180,"t3",241)
(180,"t1",252)
(181,"t12",166)
(181,"t3",247)
(181,"t10",253)
(181,"t9",254)
(182,"t7",13)
(182,"t4",167)
(182,"t13",243)
(182,"t9",255)
(183,"t7",15)
(183,"t12",167)
(183,"t10",234)
(183,"t5",256)
(183,"t9",257)
(184,"t7",16)
(184,"t12",255)
(184,"t4",257)
(185,"t12",168)
(185,"t13",244)
(185,"t14",256)
(186,"t3",234)
(186,"t13",258)
(186,"t7",259)
(187,"t12",4)
(187,"t3",15)
(187,"t10",259)
(187,"t1",260)
(187,"t9",261)
(188,"t12",169)
(188,"t3",257)
(188,"t7",261)
(188,"t4",262)
(189,"t4",178)
(190,"t12",185)
(191,"t8",6)
(191,"t11",222)
(191,"t5",263)
(191,"t6",264)
(191,"t9",265)
(192,"t8",7)
(192,"t1",237)
(192,"t2",265)
(193,"t16",6)
(193,"t11",225)
(193,"t1",240)
(193,"t5",266)
(194,"t11",223)
(194,"t16",263)
(194,"t8",266)
(195,"t11",224)
(195,"t16",264)
(195,"t15",267)
(196,"t11",226)
(196,"t5",267)
(196,"t9",268)
(197,"t1",248)
(197,"t2",268)
(198,"t8",206)
(198,"t11",229)
(198,"t3",265)
(198,"t4",269)
(199,"t16",205)
(199,"t11",230)
(199,"t3",240)
(199,"t12",270)
(200,"t11",231)
(200,"t3",268)
(200,"t4",271)
(201,"t8",208)
(201,"t1",251)
(201,"t2",269)
(202,"t1",254)
(202,"t2",271)
(203,"t7",17)
(203,"t11",232)
(203,"t9",272)
(204,"t7",18)
(204,"t11",233)
(204,"t5",272)
(205,"t11",8)
(205,"t3",14)
(205,"t10",273)
(205,"t12",274)
(205,"t9",275)
(206,"t11",12)
(206,"t3",18)
(206,"t1",275)
(206,"t2",276)
(206,"t4",277)
(207,"t11",234)
(207,"t7",277)
(207,"t5",278)
(208,"t1",261)
(208,"t2",277)
(209,"t4",191)
(209,"t8",214)
(209,"t11",235)
(209,"t9",279)
(210,"t16",213)
(210,"t10",270)
(210,"t9",280)
(211,"t4",193)
(211,"t16",214)
(211,"t11",239)
(211,"t1",280)
(211,"t2",281)
(212,"t4",196)
(212,"t11",246)
(212,"t9",282)
(213,"t10",274)
(213,"t9",283)
(214,"t4",6)
(214,"t11",13)
(214,"t1",283)
(214,"t2",284)
(214,"t9",285)
(215,"t4",204)
(215,"t11",255)
(215,"t7",285)
(216,"t16",286)
(216,"t5",287)
(216,"t6",288)
(216,"t8",289)
(217,"t5",288)
(217,"t15",290)
(217,"t6",291)
(218,"t8",10)
(218,"t3",286)
(218,"t9",292)
(219,"t16",10)
(219,"t3",289)
(219,"t1",293)
(220,"t3",290)
(220,"t9",294)
(221,"t7",26)
(221,"t5",295)
(221,"t6",296)
(221,"t8",297)
(221,"t9",298)
(222,"t8",11)
(222,"t13",286)
(222,"t5",299)
(222,"t6",300)
(222,"t9",301)
(223,"t13",287)
(223,"t14",295)
(223,"t16",299)
(223,"t8",302)
(224,"t13",288)
(224,"t14",296)
(224,"t16",300)
(224,"t15",303)
(225,"t16",11)
(225,"t13",289)
(225,"t14",297)
(225,"t5",302)
(225,"t1",304)
(226,"t13",290)
(226,"t5",303)
(226,"t9",305)
(227,"t3",297)
(227,"t1",306)
(227,"t9",307)
(228,"t7",27)
(228,"t3",298)
(228,"t8",307)
(228,"t4",308)
(229,"t8",12)
(229,"t13",292)
(229,"t3",301)
(229,"t4",309)
(230,"t16",8)
(230,"t13",293)
(230,"t3",304)
(230,"t14",306)
(231,"t13",294)
(231,"t3",305)
(231,"t4",310)
(232,"t7",28)
(232,"t13",295)
(232,"t14",311)
(232,"t9",312)
(233,"t7",29)
(233,"t13",298)
(233,"t5",312)
(234,"t7",31)
(234,"t13",308)
(234,"t5",313)
(235,"t8",13)
(235,"t4",222)
(235,"t13",314)
(235,"t9",315)
(236,"t8",15)
(236,"t12",222)
(236,"t10",309)
(236,"t5",316)
(236,"t6",317)
(236,"t9",318)
(237,"t8",16)
(237,"t12",315)
(237,"t4",318)
(238,"t16",9)
(238,"t12",319)
(238,"t4",320)
(239,"t16",13)
(239,"t4",225)
(239,"t1",319)
(239,"t13",321)
(239,"t14",322)
(239,"t2",323)
(240,"t16",14)
(240,"t11",304)
(240,"t12",323)
(240,"t5",324)
(241,"t16",15)
(241,"t12",225)
(241,"t1",320)
(241,"t5",325)
(242,"t4",216)
(242,"t16",314)
(242,"t8",321)
(243,"t7",32)
(243,"t4",221)
(243,"t8",322)
(243,"t9",326)
(244,"t12",223)
(244,"t16",316)
(244,"t8",325)
(245,"t12",224)
(245,"t16",317)
(245,"t15",327)
(246,"t4",226)
(246,"t13",328)
(246,"t9",329)
(247,"t12",226)
(247,"t10",310)
(247,"t5",327)
(247,"t9",330)
(248,"t12",329)
(248,"t4",330)
(249,"t4",217)
(249,"t15",328)
(250,"t8",259)
(250,"t3",309)
(250,"t13",331)
(251,"t12",229)
(251,"t8",261)
(251,"t3",318)
(251,"t4",332)
(252,"t12",230)
(252,"t16",260)
(252,"t3",320)
(253,"t3",310)
(253,"t13",333)
(254,"t12",231)
(254,"t3",330)
(254,"t4",334)
(255,"t7",34)
(255,"t4",233)
(255,"t13",326)
(256,"t7",37)
(256,"t12",232)
(256,"t10",313)
(256,"t9",335)
(257,"t7",38)
(257,"t12",233)
(257,"t5",335)
(258,"t3",308)
(258,"t7",336)
(258,"t8",337)
(259,"t3",31)
(259,"t13",336)
(259,"t1",338)
(260,"t12",8)
(260,"t3",24)
(260,"t10",338)
(260,"t9",339)
(261,"t12",12)
(261,"t3",38)
(261,"t1",339)
(261,"t2",340)
(261,"t4",341)
(262,"t12",234)
(262,"t7",341)
(262,"t5",342)
(263,"t8",17)
(263,"t11",299)
(263,"t9",343)
(264,"t11",300)
(264,"t9",344)
(265,"t8",18)
(265,"t11",301)
(265,"t5",343)
(265,"t6",344)
(266,"t16",17)
(266,"t11",302)
(266,"t1",324)
(267,"t11",303)
(267,"t9",345)
(268,"t11",305)
(268,"t5",345)
(269,"t8",277)
(269,"t11",309)
(269,"t5",346)
(269,"t6",347)
(270,"t16",274)
(270,"t3",323)
(270,"t13",348)
(270,"t14",349)
(271,"t11",310)
(271,"t5",350)
(272,"t7",39)
(272,"t11",312)
(273,"t11",19)
(273,"t3",30)
(273,"t13",351)
(274,"t3",33)
(274,"t13",352)
(274,"t9",353)
(275,"t11",22)
(275,"t3",36)
(275,"t4",340)
(275,"t12",353)
(276,"t11",30)
(276,"t3",40)
(276,"t5",354)
(277,"t11",31)
(277,"t1",340)
(277,"t5",355)
(278,"t11",313)
(278,"t7",355)
(279,"t4",265)
(279,"t8",285)
(279,"t11",315)
(280,"t4",240)
(280,"t16",283)
(280,"t11",319)
(280,"t12",356)
(281,"t16",284)
(281,"t11",323)
(281,"t5",357)
(282,"t4",268)
(282,"t11",329)
(283,"t4",14)
(283,"t11",23)
(283,"t10",353)
(283,"t12",358)
(283,"t9",359)
(284,"t11",33)
(284,"t5",360)
(284,"t9",361)
(285,"t4",18)
(285,"t11",34)
(285,"t1",359)
(285,"t2",361)
(286,"t8",26)
(286,"t5",362)
(286,"t6",363)
(286,"t9",364)
(287,"t16",362)
(287,"t8",365)
(288,"t16",363)
(288,"t15",366)
(288,"t8",367)
(289,"t16",26)
(289,"t5",365)
(289,"t6",367)
(289,"t1",368)
(290,"t5",366)
(290,"t6",369)
(290,"t9",370)
(291,"t15",369)
(292,"t8",27)
(292,"t3",364)
(292,"t4",371)
(293,"t16",20)
(293,"t3",368)
(294,"t3",370)
(294,"t4",372)
(295,"t7",53)
(295,"t16",373)
(295,"t8",374)
(295,"t9",375)
(296,"t7",54)
(296,"t15",376)
(296,"t9",377)
(297,"t5",374)
(297,"t1",378)
(297,"t9",379)
(298,"t7",55)
(298,"t5",375)
(298,"t6",377)
(298,"t8",379)
(299,"t8",28)
(299,"t13",362)
(299,"t14",373)
(299,"t9",380)
(300,"t13",363)
(300,"t9",381)
(301,"t8",29)
(301,"t13",364)
(301,"t5",380)
(301,"t6",381)
(302,"t16",28)
(302,"t13",365)
(302,"t14",374)
(302,"t1",382)
(303,"t13",366)
(303,"t14",376)
(303,"t9",383)
(304,"t16",21)
(304,"t13",368)
(304,"t14",378)
(304,"t5",382)
(305,"t13",370)
(305,"t5",383)
(306,"t3",378)
(306,"t10",384)
(306,"t9",385)
(307,"t3",379)
(307,"t1",385)
(307,"t2",386)
(307,"t4",387)
(308,"t7",57)
(308,"t8",387)
(308,"t5",388)
(308,"t6",389)
(309,"t8",31)
(309,"t13",371)
(309,"t5",390)
(309,"t6",391)
(310,"t13",372)
(310,"t5",392)
(311,"t7",58)
(311,"t9",393)
(312,"t7",59)
(312,"t13",375)
(312,"t14",393)
(313,"t7",62)
(313,"t13",388)
(313,"t14",394)
(314,"t8",32)
(314,"t4",286)
(314,"t9",395)
(315,"t8",34)
(315,"t4",301)
(315,"t13",395)
(316,"t8",37)
(316,"t12",299)
(316,"t10",390)
(316,"t9",396)
(317,"t12",300)
(317,"t10",391)
(317,"t9",397)
(318,"t8",38)
(318,"t12",301)
(318,"t5",396)
(318,"t6",397)
(319,"t16",23)
(319,"t4",304)
(319,"t13",398)
(319,"t14",399)
(320,"t16",24)
(320,"t12",304)
(320,"t5",400)
(321,"t16",32)
(321,"t4",289)
(321,"t1",398)
(321,"t2",401)
(322,"t4",297)
(322,"t1",399)
(322,"t2",402)
(322,"t9",403)
(323,"t16",33)
(323,"t13",401)
(323,"t14",402)
(323,"t5",404)
(324,"t16",35)
(324,"t11",382)
(324,"t12",404)
(325,"t16",37)
(325,"t12",302)
(325,"t1",400)
(326,"t7",64)
(326,"t4",298)
(326,"t8",403)
(327,"t12",303)
(327,"t10",392)
(327,"t9",405)
(328,"t4",290)
(328,"t9",406)
(329,"t4",305)
(329,"t13",406)
(330,"t12",305)
(330,"t5",405)
(331,"t8",336)
(331,"t3",371)
(332,"t12",309)
(332,"t8",341)
(332,"t5",407)
(332,"t6",408)
(333,"t3",372)
(334,"t12",310)
(334,"t5",409)
(335,"t7",69)
(335,"t12",312)
(336,"t3",57)
(336,"t1",410)
(337,"t3",387)
(337,"t1",411)
(338,"t12",19)
(338,"t3",48)
(338,"t13",410)
(339,"t12",22)
(339,"t3",52)
(339,"t4",412)
(340,"t12",30)
(340,"t11",48)
(340,"t3",68)
(340,"t5",413)
(341,"t12",31)
(341,"t1",412)
(341,"t5",414)
(342,"t12",313)
(342,"t7",414)
(343,"t8",39)
(343,"t11",380)
(344,"t11",381)
(345,"t11",383)
(346,"t8",355)
(346,"t11",390)
(347,"t11",391)
(348,"t16",352)
(348,"t3",401)
(349,"t3",402)
(349,"t9",415)
(350,"t11",392)
(351,"t11",41)
(351,"t3",56)
(352,"t3",63)
(352,"t9",416)
(353,"t4",30)
(353,"t11",47)
(353,"t3",66)
(353,"t13",416)
(354,"t11",61)
(354,"t3",70)
(355,"t11",62)
(355,"t1",413)
(356,"t4",323)
(356,"t16",358)
(356,"t13",417)
(356,"t14",418)
(357,"t16",360)
(357,"t11",404)
(358,"t4",33)
(358,"t13",419)
(358,"t9",420)
(359,"t4",36)
(359,"t11",50)
(359,"t12",420)
(360,"t11",65)
(360,"t9",421)
(361,"t4",40)
(361,"t11",66)
(361,"t5",421)
(362,"t8",53)
(362,"t16",422)
(362,"t9",423)
(363,"t8",54)
(363,"t15",424)
(363,"t9",425)
(364,"t8",55)
(364,"t5",423)
(364,"t6",425)
(365,"t16",53)
(365,"t1",426)
(365,"t8",427)
(366,"t16",424)
(366,"t8",428)
(366,"t9",429)
(367,"t16",54)
(367,"t15",428)
(367,"t1",430)
(368,"t16",43)
(368,"t5",426)
(368,"t6",430)
(369,"t15",431)
(369,"t9",432)
(370,"t5",429)
(370,"t6",432)
(371,"t8",57)
(371,"t5",433)
(371,"t6",434)
(372,"t5",435)
(372,"t6",436)
(373,"t8",58)
(373,"t7",89)
(373,"t9",437)
(374,"t16",58)
(374,"t7",90)
(374,"t1",438)
(374,"t9",439)
(375,"t7",91)
(375,"t16",437)
(375,"t8",439)
(376,"t7",92)
(376,"t9",440)
(377,"t7",93)
(377,"t15",440)
(378,"t5",438)
(378,"t10",441)
(378,"t9",442)
(379,"t5",439)
(379,"t1",442)
(379,"t2",443)
(380,"t8",59)
(380,"t13",423)
(380,"t14",437)
(381,"t13",425)
(382,"t16",45)
(382,"t13",426)
(382,"t14",438)
(383,"t13",429)
(383,"t14",440)
(384,"t3",441)
(384,"t13",444)
(385,"t3",442)
(385,"t12",445)
(385,"t4",446)
(386,"t11",441)
(386,"t3",443)
(386,"t5",447)
(387,"t1",446)
(387,"t5",448)
(388,"t7",97)
(388,"t8",448)
(388,"t16",449)
(389,"t7",98)
(389,"t15",450)
(390,"t8",62)
(390,"t13",433)
(390,"t14",449)
(391,"t13",434)
(392,"t13",435)
(392,"t14",450)
(393,"t7",99)
(393,"t9",451)
(394,"t7",102)
(394,"t9",452)
(395,"t8",64)
(395,"t4",364)
(396,"t8",69)
(396,"t12",380)
(397,"t12",381)
(398,"t16",49)
(398,"t4",368)
(399,"t4",378)
(399,"t10",445)
(399,"t9",453)
(400,"t16",51)
(400,"t12",382)
(401,"t16",63)
(401,"t5",454)
(401,"t6",455)
(402,"t5",456)
(402,"t9",457)
(403,"t4",379)
(403,"t1",453)
(403,"t2",457)
(404,"t16",65)
(404,"t13",454)
(404,"t14",456)
(405,"t12",383)
(406,"t4",370)
(407,"t12",390)
(407,"t8",414)
(408,"t12",391)
(409,"t12",392)
(410,"t12",41)
(410,"t3",79)
(411,"t12",384)
(411,"t3",446)
(412,"t12",48)
(412,"t3",88)
(412,"t5",458)
(413,"t12",61)
(413,"t11",84)
(413,"t3",108)
(414,"t12",62)
(414,"t1",458)
(415,"t4",386)
(415,"t11",445)
(415,"t3",457)
(416,"t4",56)
(416,"t11",78)
(416,"t3",105)
(417,"t4",401)
(417,"t16",419)
(418,"t4",402)
(418,"t9",459)
(419,"t4",63)
(419,"t9",460)
(420,"t4",66)
(420,"t11",86)
(420,"t13",460)
(421,"t4",70)
(421,"t11",107)
(422,"t8",89)
(422,"t9",461)
(423,"t8",91)
(423,"t16",461)
(424,"t8",92)
(424,"t9",462)
(425,"t8",93)
(425,"t15",462)
(426,"t16",75)
(426,"t8",463)
(427,"t16",90)
(427,"t1",463)
(428,"t16",92)
(428,"t1",464)
(428,"t9",465)
(429,"t16",462)
(429,"t8",465)
(430,"t16",76)
(430,"t15",464)
(431,"t9",466)
(432,"t15",466)
(433,"t8",97)
(433,"t16",467)
(434,"t8",98)
(434,"t15",468)
(435,"t16",468)
(435,"t8",469)
(436,"t15",470)
(437,"t8",99)
(437,"t7",132)
(437,"t9",471)
(438,"t16",80)
(438,"t7",117)
(438,"t10",472)
(438,"t9",473)
(439,"t16",99)
(439,"t7",133)
(439,"t1",473)
(439,"t2",474)
(440,"t7",135)
(440,"t9",475)
(441,"t5",472)
(441,"t13",476)
(441,"t3",477)
(442,"t5",473)
(442,"t12",478)
(442,"t4",479)
(443,"t5",474)
(443,"t11",477)
(444,"t3",476)
(445,"t4",441)
(445,"t3",478)
(445,"t13",480)
(446,"t12",441)
(446,"t3",479)
(446,"t5",481)
(447,"t16",101)
(447,"t7",138)
(447,"t11",472)
(447,"t3",474)
(448,"t16",102)
(448,"t7",141)
(448,"t1",481)
(449,"t8",102)
(449,"t7",140)
(449,"t9",482)
(450,"t7",142)
(450,"t9",483)
(451,"t7",144)
(452,"t7",149)
(453,"t4",442)
(453,"t12",484)
(454,"t16",103)
(454,"t8",485)
(455,"t16",104)
(455,"t15",486)
(456,"t16",106)
(456,"t7",151)
(456,"t9",487)
(457,"t4",443)
(457,"t11",478)
(457,"t5",487)
(458,"t12",84)
(458,"t3",131)
(459,"t4",457)
