des(0,473,206)
(173,"t0",185)
(174,"t5",186)
(175,"t16",186)
(176,"t0",186)
(177,"t5",187)
(178,"t0",187)
(179,"t2",69)
(179,"t7",188)
(180,"t9",92)
(180,"t2",127)
(180,"t4",188)
(181,"t3",187)
(182,"t4",77)
(182,"t1",126)
(182,"t20",189)
(182,"t8",190)
(183,"t18",97)
(183,"t1",117)
(183,"t5",190)
(183,"t3",191)
(184,"t11",97)
(184,"t2",192)
(184,"t7",193)
(185,"t4",80)
(188,"t2",92)
(189,"t4",98)
(189,"t9",118)
(189,"t2",194)
(189,"t7",195)
(190,"t18",118)
(190,"t1",138)
(190,"t3",196)
(191,"t1",137)
(191,"t5",196)
(192,"t7",197)
(193,"t11",119)
(193,"t2",197)
(193,"t14",198)
(194,"t4",118)
(194,"t7",199)
(195,"t4",121)
(195,"t9",140)
(195,"t2",199)
(196,"t1",154)
(197,"t14",200)
(198,"t1",38)
(198,"t4",122)
(198,"t9",141)
(198,"t2",200)
(199,"t4",140)
(200,"t1",61)
(200,"t4",141)
(200,"t16",201)
(201,"t1",84)
(201,"t4",156)
(201,"t8",202)
(202,"t1",100)
(202,"t21",203)
(202,"t3",204)
(203,"t1",123)
(203,"t18",192)
(203,"t3",205)
(204,"t1",118)
(204,"t21",205)
(205,"t1",139)
