des(0,468,202)
(176,"t7",183)
(177,"t1",165)
(177,"t20",182)
(178,"t2",132)
(178,"t0",182)
(178,"t21",184)
(179,"t4",132)
(179,"t0",181)
(180,"t2",133)
(180,"t5",182)
(180,"t7",185)
(181,"t4",140)
(181,"t7",186)
(182,"t2",140)
(182,"t21",187)
(182,"t7",188)
(183,"t9",149)
(183,"t2",186)
(183,"t4",188)
(184,"t2",141)
(184,"t0",187)
(184,"t11",189)
(184,"t15",190)
(185,"t2",142)
(185,"t12",153)
(185,"t5",188)
(186,"t4",149)
(187,"t2",148)
(187,"t11",191)
(187,"t7",192)
(188,"t2",149)
(188,"t21",192)
(189,"t13",158)
(189,"t0",191)
(189,"t5",193)
(190,"t2",150)
(190,"t9",158)
(190,"t4",194)
(190,"t7",195)
(191,"t5",196)
(191,"t7",197)
(192,"t2",156)
(192,"t11",197)
(192,"t14",198)
(193,"t0",196)
(194,"t2",158)
(194,"t7",199)
(195,"t2",159)
(195,"t9",167)
(195,"t4",199)
(196,"t7",200)
(197,"t12",171)
(197,"t5",200)
(198,"t2",164)
(198,"t9",171)
(198,"t1",190)
(198,"t4",201)
(199,"t2",167)
(201,"t2",171)
(201,"t1",194)
