des(0,449,191)
(166,"t2",177)
(166,"t7",178)
(166,"t9",179)
(167,"t18",80)
(167,"t1",143)
(167,"t3",180)
(168,"t1",142)
(168,"t5",180)
(169,"t4",56)
(169,"t0",177)
(170,"t0",179)
(170,"t21",181)
(171,"t0",97)
(172,"t1",105)
(173,"t0",152)
(174,"t2",72)
(174,"t7",182)
(175,"t2",132)
(175,"t4",182)
(175,"t9",183)
(176,"t7",183)
(177,"t4",80)
(177,"t7",184)
(178,"t4",127)
(178,"t2",184)
(178,"t9",185)
(179,"t7",185)
(179,"t21",186)
(180,"t1",152)
(181,"t0",186)
(181,"t15",187)
(182,"t2",99)
(184,"t4",106)
(185,"t21",188)
(186,"t7",188)
(187,"t4",176)
(187,"t7",189)
(188,"t14",190)
(189,"t4",183)
(190,"t4",165)
(190,"t1",187)
